species_key,species,obs_id,photo_idx,lat,lon,img_url
5376075,Alliaria petiolata,4854980931,0,40.712429,-77.936326,https://inaturalist-open-data.s3.amazonaws.com/photos/376337672/original.jpg
5376075,Alliaria petiolata,4854980931,1,40.712429,-77.936326,https://inaturalist-open-data.s3.amazonaws.com/photos/376337728/original.jpg
5376075,Alliaria petiolata,4855036426,0,40.810904,-77.798661,https://inaturalist-open-data.s3.amazonaws.com/photos/376711749/original.jpeg
5376075,Alliaria petiolata,4855036426,1,40.810904,-77.798661,https://inaturalist-open-data.s3.amazonaws.com/photos/376711754/original.jpeg
5376075,Alliaria petiolata,4855181371,0,40.712424,-77.936209,https://inaturalist-open-data.s3.amazonaws.com/photos/376337113/original.jpg
5376075,Alliaria petiolata,4863761888,0,40.808094,-77.870998,https://inaturalist-open-data.s3.amazonaws.com/photos/380824899/original.jpeg
5376075,Alliaria petiolata,4868087627,0,40.808595,-77.873337,https://inaturalist-open-data.s3.amazonaws.com/photos/382587042/original.jpg
5376075,Alliaria petiolata,4868087627,1,40.808595,-77.873337,https://inaturalist-open-data.s3.amazonaws.com/photos/382587020/original.jpg
5376075,Alliaria petiolata,4872106316,0,40.690166,-77.698051,https://inaturalist-open-data.s3.amazonaws.com/photos/387184235/original.jpg
5376075,Alliaria petiolata,4891895577,0,40.921387,-78.073341,https://inaturalist-open-data.s3.amazonaws.com/photos/392994195/original.jpeg
5376075,Alliaria petiolata,4946212675,0,40.801372,-77.867775,https://inaturalist-open-data.s3.amazonaws.com/photos/431869363/original.jpg
5376075,Alliaria petiolata,4974174370,0,40.793395,-77.860001,https://inaturalist-open-data.s3.amazonaws.com/photos/435497754/original.jpeg
5376075,Alliaria petiolata,4987563222,0,40.800965,-77.867599,https://inaturalist-open-data.s3.amazonaws.com/photos/431674839/original.jpeg
5376075,Alliaria petiolata,4974331460,0,40.815425,-77.881661,https://inaturalist-open-data.s3.amazonaws.com/photos/444268528/original.jpeg
5376075,Alliaria petiolata,4974331460,1,40.815425,-77.881661,https://inaturalist-open-data.s3.amazonaws.com/photos/444268563/original.jpeg
5376075,Alliaria petiolata,4976221060,0,40.825714,-77.887459,https://inaturalist-open-data.s3.amazonaws.com/photos/444774249/original.jpeg
5376075,Alliaria petiolata,4976541075,0,40.790961,-77.857073,https://inaturalist-open-data.s3.amazonaws.com/photos/444624007/original.jpeg
5376075,Alliaria petiolata,4978169002,0,40.763726,-77.60602,https://inaturalist-open-data.s3.amazonaws.com/photos/439440230/original.jpeg
5376075,Alliaria petiolata,4978291069,0,40.807255,-77.87362,https://inaturalist-open-data.s3.amazonaws.com/photos/444638617/original.jpeg
5376075,Alliaria petiolata,4994149061,0,40.798388,-77.848442,https://inaturalist-open-data.s3.amazonaws.com/photos/441821979/original.jpeg
5376075,Alliaria petiolata,4067418566,0,40.785053,-77.799,https://inaturalist-open-data.s3.amazonaws.com/photos/261897998/original.jpeg
5376075,Alliaria petiolata,4075946047,0,40.876372,-77.79497,https://inaturalist-open-data.s3.amazonaws.com/photos/263829491/original.jpg
5376075,Alliaria petiolata,4076458776,0,40.804133,-77.866206,https://inaturalist-open-data.s3.amazonaws.com/photos/264923568/original.jpeg
5376075,Alliaria petiolata,4080601719,0,40.816678,-77.882852,https://inaturalist-open-data.s3.amazonaws.com/photos/265272811/original.jpg
5376075,Alliaria petiolata,4080601719,1,40.816678,-77.882852,https://inaturalist-open-data.s3.amazonaws.com/photos/265272880/original.jpg
5376075,Alliaria petiolata,4080601719,2,40.816678,-77.882852,https://inaturalist-open-data.s3.amazonaws.com/photos/265272849/original.jpg
5376075,Alliaria petiolata,4080926777,0,40.803045,-77.839303,https://inaturalist-open-data.s3.amazonaws.com/photos/265354443/original.jpeg
5376075,Alliaria petiolata,4091435206,0,40.7814,-77.795434,https://inaturalist-open-data.s3.amazonaws.com/photos/267993213/original.jpeg
5376075,Alliaria petiolata,4091540025,0,40.754305,-77.852378,https://inaturalist-open-data.s3.amazonaws.com/photos/267607894/original.jpg
5376075,Alliaria petiolata,4091587178,0,40.810225,-77.886469,https://inaturalist-open-data.s3.amazonaws.com/photos/267812710/original.jpeg
5376075,Alliaria petiolata,4091587178,1,40.810225,-77.886469,https://inaturalist-open-data.s3.amazonaws.com/photos/267812421/original.jpeg
5376075,Alliaria petiolata,4091587178,2,40.810225,-77.886469,https://inaturalist-open-data.s3.amazonaws.com/photos/267812728/original.jpeg
5376075,Alliaria petiolata,4091587178,3,40.810225,-77.886469,https://inaturalist-open-data.s3.amazonaws.com/photos/267812403/original.jpeg
5376075,Alliaria petiolata,4091623133,0,40.7758,-77.678304,https://inaturalist-open-data.s3.amazonaws.com/photos/267645559/original.jpg
5376075,Alliaria petiolata,4091707403,0,40.812352,-77.805724,https://inaturalist-open-data.s3.amazonaws.com/photos/268229972/original.jpg
5376075,Alliaria petiolata,4091782923,0,40.875995,-77.791855,https://inaturalist-open-data.s3.amazonaws.com/photos/267395779/original.jpg
5376075,Alliaria petiolata,4091782923,1,40.875995,-77.791855,https://inaturalist-open-data.s3.amazonaws.com/photos/267395759/original.jpg
5376075,Alliaria petiolata,4091791375,0,40.7836,-77.859802,https://inaturalist-open-data.s3.amazonaws.com/photos/268287172/original.jpeg
5376075,Alliaria petiolata,4091921461,0,40.677616,-77.89303,https://inaturalist-open-data.s3.amazonaws.com/photos/268313160/original.jpg
5376075,Alliaria petiolata,4096495839,0,40.705552,-77.973086,https://inaturalist-open-data.s3.amazonaws.com/photos/269071286/original.jpg
5376075,Alliaria petiolata,4096495839,1,40.705552,-77.973086,https://inaturalist-open-data.s3.amazonaws.com/photos/269071260/original.jpg
5376075,Alliaria petiolata,4096518969,0,40.811567,-77.884322,https://inaturalist-open-data.s3.amazonaws.com/photos/269298161/original.jpg
5376075,Alliaria petiolata,4096738636,0,40.825434,-77.8664,https://inaturalist-open-data.s3.amazonaws.com/photos/269069435/original.jpg
5376075,Alliaria petiolata,4096772975,0,40.789368,-77.863297,https://inaturalist-open-data.s3.amazonaws.com/photos/269337810/original.jpeg
5376075,Alliaria petiolata,4096811826,0,40.807763,-77.892434,https://inaturalist-open-data.s3.amazonaws.com/photos/269062941/original.jpeg
5376075,Alliaria petiolata,4096811826,1,40.807763,-77.892434,https://inaturalist-open-data.s3.amazonaws.com/photos/269062902/original.jpeg
5376075,Alliaria petiolata,4102622787,0,40.864222,-77.742188,https://inaturalist-open-data.s3.amazonaws.com/photos/271272736/original.jpg
5376075,Alliaria petiolata,4102812028,0,40.8076,-77.837264,https://inaturalist-open-data.s3.amazonaws.com/photos/273647327/original.jpg
5376075,Alliaria petiolata,4103052327,0,40.754415,-77.852494,https://inaturalist-open-data.s3.amazonaws.com/photos/274244038/original.jpg
5376075,Alliaria petiolata,4103288990,0,40.820382,-77.837264,https://inaturalist-open-data.s3.amazonaws.com/photos/273647022/original.jpg
5376075,Alliaria petiolata,4103344266,0,40.807396,-77.874456,https://inaturalist-open-data.s3.amazonaws.com/photos/274285699/original.jpg
5376075,Alliaria petiolata,4103344266,1,40.807396,-77.874456,https://inaturalist-open-data.s3.amazonaws.com/photos/274285605/original.jpg
5376075,Alliaria petiolata,4111715586,0,40.876068,-77.794952,https://inaturalist-open-data.s3.amazonaws.com/photos/277000858/original.jpeg
5376075,Alliaria petiolata,4102984392,0,40.752253,-77.85021,https://inaturalist-open-data.s3.amazonaws.com/photos/274360817/original.jpg
5376075,Alliaria petiolata,4103034327,0,40.624671,-77.930543,https://inaturalist-open-data.s3.amazonaws.com/photos/274263619/original.jpg
5376075,Alliaria petiolata,4103034327,1,40.624671,-77.930543,https://inaturalist-open-data.s3.amazonaws.com/photos/274263504/original.jpg
5376075,Alliaria petiolata,4111909629,0,40.790083,-77.85404,https://inaturalist-open-data.s3.amazonaws.com/photos/276654655/original.jpg
5376075,Alliaria petiolata,4111909629,1,40.790083,-77.85404,https://inaturalist-open-data.s3.amazonaws.com/photos/276654595/original.jpg
5376075,Alliaria petiolata,4111932630,0,40.807441,-77.873437,https://inaturalist-open-data.s3.amazonaws.com/photos/276708262/original.jpg
5376075,Alliaria petiolata,4111970611,0,40.764697,-77.758033,https://inaturalist-open-data.s3.amazonaws.com/photos/276716967/original.jpg
5376075,Alliaria petiolata,4121439406,0,40.695971,-77.764388,https://inaturalist-open-data.s3.amazonaws.com/photos/281940394/original.jpeg
5376075,Alliaria petiolata,4129736022,0,40.829716,-77.508826,https://inaturalist-open-data.s3.amazonaws.com/photos/285180587/original.jpeg
5376075,Alliaria petiolata,4129736022,1,40.829716,-77.508826,https://inaturalist-open-data.s3.amazonaws.com/photos/285180559/original.jpeg
5376075,Alliaria petiolata,4145533861,0,40.803562,-77.894453,https://inaturalist-open-data.s3.amazonaws.com/photos/295102837/original.jpeg
5376075,Alliaria petiolata,4145533861,1,40.803562,-77.894453,https://inaturalist-open-data.s3.amazonaws.com/photos/295102861/original.jpeg
5376075,Alliaria petiolata,4153605771,0,40.78359,-77.797965,https://inaturalist-open-data.s3.amazonaws.com/photos/297192150/original.jpeg
5376075,Alliaria petiolata,4133991663,0,40.897767,-78.084775,https://inaturalist-open-data.s3.amazonaws.com/photos/288706931/original.jpeg
5376075,Alliaria petiolata,4145508851,0,40.875719,-77.794914,https://inaturalist-open-data.s3.amazonaws.com/photos/295677755/original.jpeg
5376075,Alliaria petiolata,4177419971,0,40.803448,-77.894692,https://inaturalist-open-data.s3.amazonaws.com/photos/310236689/original.jpeg
5376075,Alliaria petiolata,4177419971,1,40.803448,-77.894692,https://inaturalist-open-data.s3.amazonaws.com/photos/310236660/original.jpeg
5376075,Alliaria petiolata,4416742630,0,40.800906,-77.84064,https://inaturalist-open-data.s3.amazonaws.com/photos/311954035/original.jpg
5376075,Alliaria petiolata,4420876836,0,40.842656,-77.8952,https://inaturalist-open-data.s3.amazonaws.com/photos/323764753/original.jpeg
5376075,Alliaria petiolata,4438755749,0,40.638957,-78.099711,https://inaturalist-open-data.s3.amazonaws.com/photos/332726210/original.jpeg
5376075,Alliaria petiolata,4438771620,0,40.63947,-78.098901,https://inaturalist-open-data.s3.amazonaws.com/photos/332728414/original.jpeg
5376075,Alliaria petiolata,3747017058,0,40.66845,-77.908888,https://inaturalist-open-data.s3.amazonaws.com/photos/183999308/original.jpeg
5376075,Alliaria petiolata,3759581924,0,40.666723,-77.909494,https://inaturalist-open-data.s3.amazonaws.com/photos/183997068/original.jpeg
5376075,Alliaria petiolata,3760003525,0,40.777697,-77.796375,https://inaturalist-open-data.s3.amazonaws.com/photos/185620175/original.jpeg
5376075,Alliaria petiolata,3760003525,1,40.777697,-77.796375,https://inaturalist-open-data.s3.amazonaws.com/photos/185620180/original.jpeg
5376075,Alliaria petiolata,3759233014,0,40.808702,-77.873233,https://inaturalist-open-data.s3.amazonaws.com/photos/186464094/original.jpg
5376075,Alliaria petiolata,3759342049,0,40.773823,-77.956478,https://inaturalist-open-data.s3.amazonaws.com/photos/186413389/original.jpg
5376075,Alliaria petiolata,3759399380,0,40.788947,-77.865303,https://inaturalist-open-data.s3.amazonaws.com/photos/189070723/original.jpg
5376075,Alliaria petiolata,3759406190,0,40.807424,-77.869301,https://inaturalist-open-data.s3.amazonaws.com/photos/188527062/original.jpeg
5376075,Alliaria petiolata,3759437927,0,40.758101,-77.974835,https://inaturalist-open-data.s3.amazonaws.com/photos/186228919/original.jpg
5376075,Alliaria petiolata,3759792720,0,40.879475,-77.791798,https://inaturalist-open-data.s3.amazonaws.com/photos/189512290/original.jpg
5376075,Alliaria petiolata,3759907584,0,40.777794,-77.79178,https://inaturalist-open-data.s3.amazonaws.com/photos/185761884/original.jpeg
5376075,Alliaria petiolata,3760321895,0,40.728027,-77.936134,https://inaturalist-open-data.s3.amazonaws.com/photos/186225483/original.jpg
5376075,Alliaria petiolata,3760347553,0,40.806124,-77.877649,https://inaturalist-open-data.s3.amazonaws.com/photos/189238652/original.jpg
5376075,Alliaria petiolata,3764080161,0,40.6517,-77.75712,https://inaturalist-open-data.s3.amazonaws.com/photos/191097890/original.jpg
5376075,Alliaria petiolata,3764087525,0,40.631487,-78.099739,https://inaturalist-open-data.s3.amazonaws.com/photos/189860265/original.jpg
5376075,Alliaria petiolata,3764389278,0,40.809094,-77.891148,https://inaturalist-open-data.s3.amazonaws.com/photos/191353206/original.jpeg
5376075,Alliaria petiolata,3764545955,0,40.805683,-77.853308,https://inaturalist-open-data.s3.amazonaws.com/photos/190732926/original.jpg
5376075,Alliaria petiolata,3764662322,0,40.777715,-77.792017,https://inaturalist-open-data.s3.amazonaws.com/photos/191422806/original.jpeg
5376075,Alliaria petiolata,3764662322,1,40.777715,-77.792017,https://inaturalist-open-data.s3.amazonaws.com/photos/191422775/original.jpeg
5376075,Alliaria petiolata,3772450553,0,40.858,-77.812221,https://inaturalist-open-data.s3.amazonaws.com/photos/195988609/original.jpg
5376075,Alliaria petiolata,3772484600,0,40.78608,-77.79957,https://inaturalist-open-data.s3.amazonaws.com/photos/193936242/original.jpg
5376075,Alliaria petiolata,3772914678,0,40.878512,-77.789317,https://inaturalist-open-data.s3.amazonaws.com/photos/193121884/original.jpg
5376075,Alliaria petiolata,3772914678,1,40.878512,-77.789317,https://inaturalist-open-data.s3.amazonaws.com/photos/193121755/original.jpg
5376075,Alliaria petiolata,3773507717,0,40.732093,-77.788462,https://inaturalist-open-data.s3.amazonaws.com/photos/193727701/original.jpg
5376075,Alliaria petiolata,5104269621,0,40.813542,-77.837433,https://inaturalist-open-data.s3.amazonaws.com/photos/188916815/original.jpeg
5376075,Alliaria petiolata,3772576619,0,40.783113,-78.000298,https://inaturalist-open-data.s3.amazonaws.com/photos/196090684/original.jpg
5376075,Alliaria petiolata,3772948647,0,40.808856,-77.873262,https://inaturalist-open-data.s3.amazonaws.com/photos/193825995/original.jpg
5376075,Alliaria petiolata,3773408990,0,40.91255,-77.761246,https://inaturalist-open-data.s3.amazonaws.com/photos/196285422/original.jpg
5376075,Alliaria petiolata,3773467255,0,40.869753,-77.806138,https://inaturalist-open-data.s3.amazonaws.com/photos/196834410/original.jpg
5376075,Alliaria petiolata,3773632936,0,40.775609,-77.792499,https://inaturalist-open-data.s3.amazonaws.com/photos/195181667/original.jpeg
5376075,Alliaria petiolata,3858454507,0,40.806086,-77.8744,https://inaturalist-open-data.s3.amazonaws.com/photos/201597911/original.jpg
5376075,Alliaria petiolata,3858509575,0,40.790977,-77.857076,https://inaturalist-open-data.s3.amazonaws.com/photos/201588088/original.jpg
5376075,Alliaria petiolata,3860252416,0,40.667834,-77.909435,https://inaturalist-open-data.s3.amazonaws.com/photos/209590284/original.jpg
5376075,Alliaria petiolata,3858524884,0,40.72103,-77.758343,https://inaturalist-open-data.s3.amazonaws.com/photos/206427238/original.jpg
5376075,Alliaria petiolata,3858914997,0,40.733061,-77.754594,https://inaturalist-open-data.s3.amazonaws.com/photos/206552684/original.jpg
5376075,Alliaria petiolata,3860286108,0,40.775165,-77.864842,https://inaturalist-open-data.s3.amazonaws.com/photos/202832689/original.jpg
5376075,Alliaria petiolata,3860564751,0,40.753656,-78.055495,https://inaturalist-open-data.s3.amazonaws.com/photos/208199481/original.jpg
5376075,Alliaria petiolata,3860802775,0,40.757678,-77.760688,https://inaturalist-open-data.s3.amazonaws.com/photos/206325671/original.jpg
5376075,Alliaria petiolata,3860802775,1,40.757678,-77.760688,https://inaturalist-open-data.s3.amazonaws.com/photos/206325753/original.jpg
5376075,Alliaria petiolata,3912181391,0,40.723436,-77.933105,https://inaturalist-open-data.s3.amazonaws.com/photos/230809603/original.jpg
5376075,Alliaria petiolata,3912190354,0,40.812675,-77.837695,https://inaturalist-open-data.s3.amazonaws.com/photos/230556530/original.jpg
5376075,Alliaria petiolata,3912437563,0,40.82087,-77.827054,https://inaturalist-open-data.s3.amazonaws.com/photos/231577616/original.jpg
5376075,Alliaria petiolata,3915256917,0,40.78994,-77.794672,https://inaturalist-open-data.s3.amazonaws.com/photos/232203138/original.jpg
5376075,Alliaria petiolata,3915259866,0,40.847859,-77.876932,https://inaturalist-open-data.s3.amazonaws.com/photos/232161480/original.jpg
5376075,Alliaria petiolata,3915514645,0,40.794844,-77.839415,https://inaturalist-open-data.s3.amazonaws.com/photos/232470168/original.jpg
5376075,Alliaria petiolata,3923276936,0,40.973263,-77.577072,https://inaturalist-open-data.s3.amazonaws.com/photos/233741470/original.jpg
5376075,Alliaria petiolata,3923496070,0,40.801122,-77.895714,https://inaturalist-open-data.s3.amazonaws.com/photos/233928246/original.jpg
